cont_classification_task_id,classification_task_id,input_assay_id,catalog_assay_id,catalog_task_id,assay_type,variance_quorum_OK,is_auxiliary,use_in_regression,is_binary,threshold,threshold_method,direction,training_quorum_OK,evaluation_quorum_OK,aggregation_weight,weight,num_total_actives,num_fold_min_actives,num_total_inactives,num_fold_min_inactives,n_tasks,retained_tasks,catalog_check_INFO
370.0,622.0,467,,,OTHER,True,False,True,False,5.0,fixed_adaptive,high,True,False,0.0,1.0,26.0,2.0,59.0,3.0,1.0,1.0,
,623.0,467,,,OTHER,True,True,True,False,5.5,aux_high,high,False,False,0.0,,8.0,0.0,77.0,4.0,1.0,1.0,
371.0,624.0,471,,,OTHER,True,True,True,False,7.5,aux_low,high,True,False,0.0,0.3333333333333333,51.0,2.0,30.0,1.0,3.0,3.0,
372.0,625.0,471,,,OTHER,True,False,True,False,8.0,fixed_adaptive,high,True,False,0.0,0.3333333333333333,43.0,2.0,38.0,2.0,3.0,3.0,
373.0,626.0,471,,,OTHER,True,True,True,False,8.5,aux_high,high,True,False,0.0,0.3333333333333333,37.0,2.0,44.0,3.0,3.0,3.0,
,627.0,472,,,OTHER,True,True,True,False,7.1899999999999995,aux_low,high,False,False,0.0,,47.0,3.0,9.0,0.0,1.0,1.0,
374.0,628.0,472,,,OTHER,True,False,True,False,7.6899999999999995,median,high,True,False,0.0,1.0,28.0,1.0,28.0,3.0,1.0,1.0,
,629.0,472,,,OTHER,True,True,True,False,8.19,aux_high,high,False,False,0.0,,9.0,0.0,47.0,4.0,1.0,1.0,
,630.0,473,,,OTHER,True,True,True,False,7.5,aux_low,high,False,False,0.0,,59.0,3.0,14.0,1.0,2.0,2.0,
375.0,631.0,473,,,OTHER,True,False,True,False,8.0,fixed_adaptive,high,True,False,0.0,0.5,44.0,2.0,29.0,3.0,2.0,2.0,
376.0,632.0,473,,,OTHER,True,True,True,False,8.5,aux_high,high,True,False,0.0,0.5,32.0,1.0,41.0,4.0,2.0,2.0,
377.0,633.0,474,,,OTHER,True,True,True,False,7.5,aux_low,high,True,False,0.0,0.3333333333333333,55.0,0.0,29.0,1.0,3.0,3.0,
378.0,634.0,474,,,OTHER,True,False,True,False,8.0,fixed_adaptive,high,True,False,0.0,0.3333333333333333,40.0,0.0,44.0,1.0,3.0,3.0,
379.0,635.0,474,,,OTHER,True,True,True,False,8.5,aux_high,high,True,False,0.0,0.3333333333333333,27.0,0.0,57.0,1.0,3.0,3.0,
,636.0,476,,,OTHER,True,True,True,False,7.5,aux_low,high,False,False,0.0,,65.0,7.0,13.0,1.0,2.0,2.0,
380.0,637.0,476,,,OTHER,True,False,True,False,8.0,fixed_adaptive,high,True,False,0.0,0.5,47.0,5.0,31.0,3.0,2.0,2.0,
381.0,638.0,476,,,OTHER,True,True,True,False,8.5,aux_high,high,True,False,0.0,0.5,25.0,3.0,53.0,5.0,2.0,2.0,
,639.0,479,,,OTHER,True,True,True,False,8.975,aux_low,high,False,False,0.0,,32.0,4.0,8.0,0.0,,0.0,
,640.0,479,,,OTHER,True,False,True,False,9.475,median,high,False,False,0.0,,20.0,2.0,20.0,2.0,,0.0,
,641.0,479,,,OTHER,True,True,True,False,9.975,aux_high,high,False,False,0.0,,1.0,0.0,39.0,4.0,,0.0,
,642.0,480,,,OTHER,True,True,True,False,5.65,aux_low,high,False,False,0.0,,46.0,4.0,19.0,1.0,1.0,1.0,
382.0,643.0,480,,,OTHER,True,False,True,False,6.15,median,high,True,False,0.0,1.0,32.0,3.0,33.0,5.0,1.0,1.0,
,644.0,480,,,OTHER,True,True,True,False,6.65,aux_high,high,False,False,0.0,,14.0,0.0,51.0,7.0,1.0,1.0,
,645.0,483,,,OTHER,True,True,True,False,6.9,aux_low,high,False,False,0.0,,38.0,2.0,17.0,0.0,1.0,1.0,
383.0,646.0,483,,,OTHER,True,False,True,False,7.4,median,high,True,False,0.0,1.0,29.0,1.0,26.0,0.0,1.0,1.0,
,647.0,483,,,OTHER,True,True,True,False,7.9,aux_high,high,False,False,0.0,,15.0,1.0,40.0,1.0,1.0,1.0,
,648.0,485,,,OTHER,True,True,True,False,7.5,aux_low,high,False,False,0.0,,57.0,2.0,20.0,0.0,1.0,1.0,
384.0,649.0,485,,,OTHER,True,False,True,False,8.0,fixed_adaptive,high,True,False,0.0,1.0,27.0,0.0,50.0,0.0,1.0,1.0,
,650.0,485,,,OTHER,True,True,True,False,8.5,aux_high,high,False,False,0.0,,2.0,0.0,75.0,2.0,1.0,1.0,
,651.0,490,,,OTHER,True,True,True,False,8.3,aux_low,high,False,False,0.0,,45.0,4.0,15.0,1.0,1.0,1.0,
385.0,652.0,490,,,OTHER,True,False,True,False,8.8,median,high,True,False,0.0,1.0,32.0,3.0,28.0,2.0,1.0,1.0,
,653.0,490,,,OTHER,True,True,True,False,9.3,aux_high,high,False,False,0.0,,13.0,1.0,47.0,3.0,1.0,1.0,
386.0,654.0,496,,,OTHER,True,True,True,False,5.5,aux_low,high,True,False,0.0,0.5,51.0,3.0,37.0,1.0,2.0,2.0,
387.0,655.0,496,,,OTHER,True,False,True,False,6.0,fixed_adaptive,high,True,False,0.0,0.5,31.0,0.0,57.0,3.0,2.0,2.0,
,656.0,496,,,OTHER,True,True,True,False,6.5,aux_high,high,False,False,0.0,,7.0,0.0,81.0,5.0,2.0,2.0,
388.0,657.0,502,,,OTHER,True,True,True,False,7.5,aux_low,high,True,False,0.0,0.3333333333333333,173.0,5.0,84.0,2.0,3.0,3.0,
389.0,658.0,502,,,OTHER,True,False,True,False,8.0,fixed_adaptive,high,True,False,0.0,0.3333333333333333,127.0,2.0,130.0,3.0,3.0,3.0,
390.0,659.0,502,,,OTHER,True,True,True,False,8.5,aux_high,high,True,False,0.0,0.3333333333333333,40.0,0.0,217.0,8.0,3.0,3.0,
,660.0,504,,,OTHER,True,True,True,False,5.5,aux_low,high,False,False,0.0,,57.0,1.0,8.0,0.0,1.0,1.0,
391.0,661.0,504,,,OTHER,True,False,True,False,6.0,fixed_adaptive,high,True,False,0.0,1.0,34.0,1.0,31.0,1.0,1.0,1.0,
,662.0,504,,,OTHER,True,True,True,False,6.5,aux_high,high,False,False,0.0,,10.0,0.0,55.0,2.0,1.0,1.0,
392.0,663.0,505,,,OTHER,True,True,True,False,7.5,aux_low,high,True,False,0.0,0.3333333333333333,122.0,6.0,266.0,25.0,3.0,3.0,
393.0,664.0,505,,,OTHER,True,False,True,False,8.0,fixed_adaptive,high,True,False,0.0,0.3333333333333333,82.0,4.0,306.0,27.0,3.0,3.0,
394.0,665.0,505,,,OTHER,True,True,True,False,8.5,aux_high,high,True,False,0.0,0.3333333333333333,44.0,3.0,344.0,28.0,3.0,3.0,
395.0,666.0,507,,,OTHER,True,True,True,False,5.5,aux_low,high,True,False,0.0,0.3333333333333333,155.0,6.0,47.0,2.0,3.0,3.0,
396.0,667.0,507,,,OTHER,True,False,True,False,6.0,fixed_adaptive,high,True,False,0.0,0.3333333333333333,122.0,5.0,80.0,2.0,3.0,3.0,
397.0,668.0,507,,,OTHER,True,True,True,False,6.5,aux_high,high,True,False,0.0,0.3333333333333333,87.0,2.0,115.0,5.0,3.0,3.0,
,669.0,508,,,OTHER,True,True,True,False,4.5,aux_low,high,False,False,0.0,,56.0,9.0,5.0,0.0,1.0,1.0,
398.0,670.0,508,,,OTHER,True,False,True,False,5.0,fixed_adaptive,high,True,False,0.0,1.0,53.0,9.0,27.0,1.0,1.0,1.0,
,671.0,508,,,OTHER,True,True,True,False,5.5,aux_high,high,False,False,0.0,,22.0,4.0,58.0,7.0,1.0,1.0,
,672.0,509,,,OTHER,True,True,True,False,3.9000000000000004,aux_low,high,False,False,0.0,,92.0,10.0,0.0,0.0,1.0,1.0,
399.0,673.0,509,,,OTHER,True,False,True,False,4.4,fixed_adaptive,high,True,False,0.0,1.0,52.0,7.0,40.0,3.0,1.0,1.0,
,674.0,509,,,OTHER,True,True,True,False,4.9,aux_high,high,False,False,0.0,,11.0,0.0,81.0,7.0,1.0,1.0,
400.0,675.0,510,,,OTHER,True,True,True,False,4.5,aux_low,high,True,True,0.0,0.3333333333333333,13715.0,2450.0,795.0,122.0,3.0,3.0,
401.0,676.0,510,,,OTHER,True,False,True,False,5.0,fixed_adaptive,high,True,True,1.0,0.3333333333333333,3420.0,618.0,11090.0,1954.0,3.0,3.0,
402.0,677.0,510,,,OTHER,True,True,True,False,5.5,aux_high,high,True,True,0.0,0.3333333333333333,1126.0,194.0,13384.0,2378.0,3.0,3.0,
403.0,678.0,511,,,OTHER,True,True,True,False,4.5,aux_low,high,True,False,0.0,0.5,101.0,13.0,55.0,7.0,2.0,2.0,
404.0,679.0,511,,,OTHER,True,False,True,False,5.0,fixed_adaptive,high,True,True,1.0,0.5,76.0,10.0,80.0,11.0,2.0,2.0,
,680.0,511,,,OTHER,True,True,True,False,5.5,aux_high,high,False,False,0.0,,7.0,0.0,149.0,19.0,2.0,2.0,
,681.0,512,,,OTHER,True,True,True,False,4.298970004336018,aux_low,high,False,False,0.0,,65.0,8.0,0.0,0.0,1.0,1.0,
,682.0,512,,,OTHER,True,False,True,False,4.798970004336018,median,high,False,False,0.0,,65.0,8.0,4.0,0.0,1.0,1.0,
405.0,683.0,512,,,OTHER,True,True,True,False,5.298970004336018,aux_high,high,True,False,0.0,1.0,47.0,6.0,679.0,91.0,1.0,1.0,
,684.0,513,,,OTHER,True,True,True,False,4.5,aux_low,high,False,False,0.0,,331.0,42.0,17.0,1.0,2.0,2.0,
406.0,685.0,513,,,OTHER,True,False,True,False,5.0,fixed_adaptive,high,True,True,1.0,0.5,315.0,39.0,312.0,42.0,2.0,2.0,
407.0,686.0,513,,,OTHER,True,True,True,False,5.5,aux_high,high,True,True,0.0,0.5,238.0,29.0,524.0,73.0,2.0,2.0,
408.0,687.0,514,,,OTHER,True,True,True,False,5.5,aux_low,high,True,False,0.0,0.3333333333333333,139.0,20.0,65.0,9.0,3.0,3.0,
409.0,688.0,514,,,OTHER,True,False,True,False,6.0,fixed_adaptive,high,True,True,1.0,0.3333333333333333,99.0,14.0,258.0,38.0,3.0,3.0,
410.0,689.0,514,,,OTHER,True,True,True,False,6.5,aux_high,high,True,False,0.0,0.3333333333333333,55.0,5.0,302.0,45.0,3.0,3.0,
411.0,690.0,515,,,OTHER,True,True,True,False,5.5,aux_low,high,True,True,0.0,0.3333333333333333,280.0,21.0,235.0,32.0,3.0,3.0,
412.0,691.0,515,,,OTHER,True,False,True,False,6.0,fixed_adaptive,high,True,True,1.0,0.3333333333333333,241.0,18.0,685.0,92.0,3.0,3.0,
413.0,692.0,515,,,OTHER,True,True,True,False,6.5,aux_high,high,True,True,0.0,0.3333333333333333,165.0,14.0,761.0,108.0,3.0,3.0,
,693.0,516,,,OTHER,True,True,True,False,4.498970004336019,aux_low,high,False,False,0.0,,50.0,4.0,0.0,0.0,1.0,1.0,
,694.0,516,,,OTHER,True,False,True,False,4.998970004336019,median,high,False,False,0.0,,50.0,4.0,0.0,0.0,1.0,1.0,
414.0,695.0,516,,,OTHER,True,True,True,False,5.498970004336019,aux_high,high,True,False,0.0,1.0,42.0,4.0,432.0,49.0,1.0,1.0,
415.0,696.0,517,,,OTHER,True,True,True,False,7.5,aux_low,high,True,True,0.0,0.3333333333333333,296.0,19.0,402.0,22.0,3.0,3.0,
416.0,697.0,517,,,OTHER,True,False,True,False,8.0,fixed_adaptive,high,True,True,1.0,0.3333333333333333,140.0,10.0,558.0,31.0,3.0,3.0,
417.0,698.0,517,,,OTHER,True,True,True,False,8.5,aux_high,high,True,False,0.0,0.3333333333333333,58.0,5.0,640.0,36.0,3.0,3.0,
,699.0,519,,,OTHER,True,True,True,False,3.7189700043360183,aux_low,high,False,False,0.0,,58.0,7.0,0.0,0.0,1.0,1.0,
,700.0,519,,,OTHER,True,False,True,False,4.218970004336018,median,high,False,False,0.0,,58.0,7.0,0.0,0.0,1.0,1.0,
418.0,701.0,519,,,OTHER,True,True,True,False,4.718970004336018,aux_high,high,True,False,0.0,1.0,35.0,3.0,153.0,22.0,1.0,1.0,
419.0,702.0,523,,,OTHER,True,True,True,False,6.5,aux_low,high,True,False,0.0,0.5,83.0,2.0,52.0,0.0,2.0,2.0,
420.0,703.0,523,,,OTHER,True,False,True,False,7.0,fixed_adaptive,high,True,False,0.0,0.5,47.0,0.0,88.0,1.0,2.0,2.0,
,704.0,523,,,OTHER,True,True,True,False,7.5,aux_high,high,False,False,0.0,,20.0,0.0,115.0,2.0,2.0,2.0,
421.0,705.0,524,,,OTHER,True,True,True,False,7.5,aux_low,high,True,False,0.0,0.5,80.0,0.0,92.0,7.0,2.0,2.0,
422.0,706.0,524,,,OTHER,True,False,True,False,8.0,fixed_adaptive,high,True,False,0.0,0.5,43.0,0.0,129.0,8.0,2.0,2.0,
,707.0,524,,,OTHER,True,True,True,False,8.5,aux_high,high,False,False,0.0,,16.0,0.0,156.0,8.0,2.0,2.0,
,708.0,525,,,OTHER,True,True,True,False,5.5,aux_low,high,False,False,0.0,,72.0,3.0,19.0,0.0,2.0,2.0,
423.0,709.0,525,,,OTHER,True,False,True,False,6.0,fixed_adaptive,high,True,False,0.0,0.5,49.0,1.0,42.0,0.0,2.0,2.0,
424.0,710.0,525,,,OTHER,True,True,True,False,6.5,aux_high,high,True,False,0.0,0.5,33.0,1.0,58.0,1.0,2.0,2.0,
425.0,711.0,526,,,OTHER,True,True,True,False,6.5,aux_low,high,True,False,0.0,0.5,222.0,0.0,99.0,6.0,2.0,2.0,
426.0,712.0,526,,,OTHER,True,False,True,False,7.0,fixed_adaptive,high,True,False,0.0,0.5,222.0,0.0,99.0,6.0,2.0,2.0,
,713.0,526,,,OTHER,True,True,True,False,7.5,aux_high,high,False,False,0.0,,0.0,0.0,244.0,9.0,2.0,2.0,
,714.0,528,,,OTHER,True,True,True,False,5.5,aux_low,high,False,False,0.0,,170.0,11.0,24.0,2.0,2.0,2.0,
427.0,715.0,528,,,OTHER,True,False,True,False,6.0,fixed_adaptive,high,True,False,0.0,0.5,107.0,8.0,87.0,6.0,2.0,2.0,
428.0,716.0,528,,,OTHER,True,True,True,False,6.5,aux_high,high,True,False,0.0,0.5,48.0,4.0,146.0,10.0,2.0,2.0,
,717.0,529,,,OTHER,True,True,True,False,6.3,aux_low,high,False,False,0.0,,38.0,1.0,19.0,1.0,1.0,1.0,
429.0,718.0,529,,,OTHER,True,False,True,False,6.8,median,high,True,False,0.0,1.0,29.0,1.0,28.0,2.0,1.0,1.0,
,719.0,529,,,OTHER,True,True,True,False,7.3,aux_high,high,False,False,0.0,,15.0,0.0,42.0,3.0,1.0,1.0,
430.0,720.0,533,,,OTHER,True,True,True,False,7.5,aux_low,high,True,False,0.0,0.3333333333333333,136.0,2.0,123.0,3.0,3.0,3.0,
431.0,721.0,533,,,OTHER,True,False,True,False,8.0,fixed_adaptive,high,True,False,0.0,0.3333333333333333,98.0,1.0,161.0,3.0,3.0,3.0,
432.0,722.0,533,,,OTHER,True,True,True,False,8.5,aux_high,high,True,False,0.0,0.3333333333333333,58.0,0.0,201.0,4.0,3.0,3.0,
,723.0,537,,,OTHER,True,True,True,False,7.5,aux_low,high,False,False,0.0,,49.0,1.0,10.0,1.0,1.0,1.0,
433.0,724.0,537,,,OTHER,True,False,True,False,8.0,fixed_adaptive,high,True,False,0.0,1.0,27.0,0.0,32.0,2.0,1.0,1.0,
,725.0,537,,,OTHER,True,True,True,False,8.5,aux_high,high,False,False,0.0,,10.0,0.0,49.0,2.0,1.0,1.0,
434.0,726.0,538,,,OTHER,True,True,True,False,8.2,aux_low,high,True,False,0.0,0.5,209.0,5.0,34.0,0.0,2.0,2.0,
435.0,727.0,538,,,OTHER,True,False,True,False,8.7,median,high,True,False,0.0,0.5,50.0,1.0,118.0,2.0,2.0,2.0,
,728.0,538,,,OTHER,True,True,True,False,9.2,aux_high,high,False,False,0.0,,10.0,0.0,158.0,2.0,2.0,2.0,
436.0,729.0,539,,,OTHER,True,True,True,False,6.5,aux_low,high,True,False,0.0,0.3333333333333333,454.0,17.0,96.0,2.0,3.0,3.0,
437.0,730.0,539,,,OTHER,True,False,True,False,7.0,fixed_adaptive,high,True,False,0.0,0.3333333333333333,354.0,13.0,196.0,7.0,3.0,3.0,
438.0,731.0,539,,,OTHER,True,True,True,False,7.5,aux_high,high,True,False,0.0,0.3333333333333333,207.0,7.0,343.0,14.0,3.0,3.0,
,732.0,540,,,OTHER,True,True,True,False,6.98,aux_low,high,False,False,0.0,,158.0,24.0,7.0,0.0,1.0,1.0,
439.0,733.0,540,,,OTHER,True,False,True,False,7.48,median,high,True,True,1.0,1.0,86.0,13.0,79.0,11.0,1.0,1.0,
,734.0,540,,,OTHER,True,True,True,False,7.98,aux_high,high,False,False,0.0,,4.0,0.0,161.0,25.0,1.0,1.0,
,735.0,542,,,OTHER,True,True,True,False,8.2,aux_low,high,False,False,0.0,,36.0,2.0,24.0,2.0,1.0,1.0,
440.0,736.0,542,,,OTHER,True,False,True,False,8.7,median,high,True,False,0.0,1.0,31.0,2.0,29.0,2.0,1.0,1.0,
,737.0,542,,,OTHER,True,True,True,False,9.2,aux_high,high,False,False,0.0,,17.0,2.0,43.0,7.0,1.0,1.0,
,738.0,543,,,OTHER,True,True,True,False,7.93,aux_low,high,False,False,0.0,,44.0,3.0,21.0,1.0,1.0,1.0,
441.0,739.0,543,,,OTHER,True,False,True,False,8.43,median,high,True,False,0.0,1.0,33.0,2.0,32.0,1.0,1.0,1.0,
,740.0,543,,,OTHER,True,True,True,False,8.93,aux_high,high,False,False,0.0,,2.0,0.0,63.0,4.0,1.0,1.0,
442.0,741.0,545,,,OTHER,True,True,True,False,6.5,aux_low,high,True,False,0.0,0.5,40.0,3.0,47.0,4.0,2.0,2.0,
443.0,742.0,545,,,OTHER,True,False,True,False,7.0,fixed_adaptive,high,True,False,0.0,0.5,31.0,3.0,56.0,5.0,2.0,2.0,
,743.0,545,,,OTHER,True,True,True,False,7.5,aux_high,high,False,False,0.0,,18.0,1.0,69.0,8.0,2.0,2.0,
,744.0,547,,,OTHER,True,True,True,False,5.66,aux_low,high,False,False,0.0,,47.0,2.0,11.0,0.0,1.0,1.0,
444.0,745.0,547,,,OTHER,True,False,True,False,6.16,median,high,True,False,0.0,1.0,29.0,0.0,29.0,1.0,1.0,1.0,
,746.0,547,,,OTHER,True,True,True,False,6.66,aux_high,high,False,False,0.0,,8.0,0.0,50.0,3.0,1.0,1.0,
,747.0,552,,,OTHER,True,True,True,False,4.2,aux_low,high,False,False,0.0,,56.0,6.0,16.0,0.0,1.0,1.0,
445.0,748.0,552,,,OTHER,True,False,True,False,4.7,fixed_adaptive,high,True,False,0.0,1.0,32.0,3.0,45.0,4.0,1.0,1.0,
,749.0,552,,,OTHER,True,True,True,False,5.2,aux_high,high,False,False,0.0,,16.0,1.0,64.0,6.0,1.0,1.0,
,750.0,553,,,OTHER,True,True,True,False,7.9,aux_low,high,False,False,0.0,,31.0,2.0,21.0,0.0,1.0,1.0,
446.0,751.0,553,,,OTHER,True,False,True,False,8.4,median,high,True,False,0.0,1.0,26.0,1.0,26.0,0.0,1.0,1.0,
,752.0,553,,,OTHER,True,True,True,False,8.9,aux_high,high,False,False,0.0,,12.0,0.0,40.0,1.0,1.0,1.0,
,753.0,557,,,OTHER,True,True,True,False,5.585,aux_low,high,False,False,0.0,,35.0,0.0,21.0,1.0,1.0,1.0,
447.0,754.0,557,,,OTHER,True,False,True,False,6.085,median,high,True,False,0.0,1.0,28.0,0.0,28.0,2.0,1.0,1.0,
,755.0,557,,,OTHER,True,True,True,False,6.585,aux_high,high,False,False,0.0,,19.0,0.0,37.0,3.0,1.0,1.0,
,756.0,561,,,OTHER,True,True,True,False,5.65,aux_low,high,False,False,0.0,,29.0,2.0,4.0,0.0,,0.0,
,757.0,561,,,OTHER,True,False,True,False,6.15,median,high,False,False,0.0,,19.0,0.0,14.0,2.0,,0.0,
,758.0,561,,,OTHER,True,True,True,False,6.65,aux_high,high,False,False,0.0,,5.0,0.0,28.0,2.0,,0.0,
,759.0,565,,,OTHER,True,True,True,False,7.14,aux_low,high,False,False,0.0,,44.0,3.0,23.0,3.0,1.0,1.0,
448.0,760.0,565,,,OTHER,True,False,True,False,7.64,median,high,True,False,0.0,1.0,34.0,1.0,33.0,5.0,1.0,1.0,
,761.0,565,,,OTHER,True,True,True,False,8.14,aux_high,high,False,False,0.0,,17.0,0.0,50.0,7.0,1.0,1.0,
449.0,762.0,569,,,OTHER,True,True,True,False,5.5,aux_low,high,True,False,0.0,0.5,55.0,6.0,41.0,5.0,2.0,2.0,
450.0,763.0,569,,,OTHER,True,False,True,False,6.0,fixed_adaptive,high,True,False,0.0,0.5,29.0,1.0,67.0,10.0,2.0,2.0,
,764.0,569,,,OTHER,True,True,True,False,6.5,aux_high,high,False,False,0.0,,15.0,0.0,81.0,10.0,2.0,2.0,
,765.0,575,,,OTHER,True,True,True,False,5.5,aux_low,high,False,False,0.0,,40.0,1.0,17.0,1.0,1.0,1.0,
451.0,766.0,575,,,OTHER,True,False,True,False,6.0,fixed_adaptive,high,True,False,0.0,1.0,30.0,1.0,27.0,1.0,1.0,1.0,
,767.0,575,,,OTHER,True,True,True,False,6.5,aux_high,high,False,False,0.0,,6.0,0.0,51.0,2.0,1.0,1.0,
452.0,768.0,577,,,OTHER,True,True,True,False,5.5,aux_low,high,True,False,0.0,0.5,74.0,1.0,90.0,4.0,2.0,2.0,
453.0,769.0,577,,,OTHER,True,False,True,False,6.0,fixed_adaptive,high,True,False,0.0,0.5,47.0,0.0,117.0,6.0,2.0,2.0,
,770.0,577,,,OTHER,True,True,True,False,6.5,aux_high,high,False,False,0.0,,18.0,0.0,146.0,6.0,2.0,2.0,
,771.0,578,,,OTHER,True,True,True,False,5.98,aux_low,high,False,False,0.0,,39.0,0.0,23.0,0.0,1.0,1.0,
454.0,772.0,578,,,OTHER,True,False,True,False,6.48,median,high,True,False,0.0,1.0,31.0,0.0,31.0,0.0,1.0,1.0,
,773.0,578,,,OTHER,True,True,True,False,6.98,aux_high,high,False,False,0.0,,24.0,0.0,38.0,0.0,1.0,1.0,
,774.0,579,,,OTHER,True,True,True,False,4.5,aux_low,high,False,False,0.0,,468.0,75.0,8.0,0.0,2.0,2.0,
455.0,775.0,579,,,OTHER,True,False,True,False,5.0,fixed_adaptive,high,True,True,1.0,0.5,224.0,34.0,252.0,34.0,2.0,2.0,
456.0,776.0,579,,,OTHER,True,True,True,False,5.5,aux_high,high,True,True,0.0,0.5,92.0,12.0,384.0,59.0,2.0,2.0,
,777.0,580,,,OTHER,True,True,True,False,4.2,aux_low,high,False,False,0.0,,53.0,3.0,15.0,0.0,1.0,1.0,
457.0,778.0,580,,,OTHER,True,False,True,False,4.7,fixed_adaptive,high,True,False,0.0,1.0,26.0,2.0,42.0,2.0,1.0,1.0,
,779.0,580,,,OTHER,True,True,True,False,5.2,aux_high,high,False,False,0.0,,4.0,0.0,64.0,3.0,1.0,1.0,
,780.0,581,,,OTHER,True,True,True,False,4.5,aux_low,high,False,False,0.0,,85.0,6.0,24.0,3.0,1.0,1.0,
458.0,781.0,581,,,OTHER,True,False,True,False,5.0,fixed_adaptive,high,True,False,0.0,1.0,58.0,2.0,51.0,7.0,1.0,1.0,
,782.0,581,,,OTHER,True,True,True,False,5.5,aux_high,high,False,False,0.0,,11.0,0.0,98.0,9.0,1.0,1.0,
459.0,783.0,583,,,OTHER,True,True,True,False,4.5,aux_low,high,True,False,0.0,0.3333333333333333,174.0,31.0,41.0,3.0,3.0,3.0,
460.0,784.0,583,,,OTHER,True,False,True,False,5.0,fixed_adaptive,high,True,True,1.0,0.3333333333333333,90.0,13.0,125.0,18.0,3.0,3.0,
461.0,785.0,583,,,OTHER,True,True,True,False,5.5,aux_high,high,True,False,0.0,0.3333333333333333,28.0,1.0,187.0,30.0,3.0,3.0,
,786.0,584,,,OTHER,True,True,True,False,5.07,aux_low,high,False,False,0.0,,46.0,5.0,7.0,0.0,1.0,1.0,
462.0,787.0,584,,,OTHER,True,False,True,False,5.57,median,high,True,False,0.0,1.0,28.0,3.0,25.0,0.0,1.0,1.0,
,788.0,584,,,OTHER,True,True,True,False,6.07,aux_high,high,False,False,0.0,,12.0,0.0,41.0,2.0,1.0,1.0,
,789.0,585,,,OTHER,True,True,True,False,4.5,aux_low,high,False,False,0.0,,186.0,23.0,21.0,1.0,2.0,2.0,
463.0,790.0,585,,,OTHER,True,False,True,False,5.0,fixed_adaptive,high,True,False,0.0,0.5,185.0,23.0,25.0,1.0,2.0,2.0,
464.0,791.0,585,,,OTHER,True,True,True,False,5.5,aux_high,high,True,True,0.0,0.5,138.0,17.0,583.0,65.0,2.0,2.0,
,792.0,586,,,OTHER,True,True,True,False,5.5,aux_low,high,False,False,0.0,,193.0,23.0,0.0,0.0,2.0,2.0,
465.0,793.0,586,,,OTHER,True,False,True,False,6.0,fixed_adaptive,high,True,True,1.0,0.5,154.0,20.0,331.0,34.0,2.0,2.0,
466.0,794.0,586,,,OTHER,True,True,True,False,6.5,aux_high,high,True,True,0.0,0.5,115.0,12.0,370.0,40.0,2.0,2.0,
467.0,795.0,587,,,OTHER,True,True,True,False,4.5,aux_low,high,True,False,0.0,0.3333333333333333,331.0,38.0,37.0,5.0,3.0,3.0,
468.0,796.0,587,,,OTHER,True,False,True,False,5.0,fixed_adaptive,high,True,False,0.0,0.3333333333333333,319.0,37.0,54.0,9.0,3.0,3.0,
469.0,797.0,587,,,OTHER,True,True,True,False,5.5,aux_high,high,True,True,0.0,0.3333333333333333,268.0,25.0,713.0,88.0,3.0,3.0,
470.0,798.0,589,,,OTHER,True,True,True,False,5.5,aux_low,high,True,False,0.0,0.3333333333333333,75.0,1.0,37.0,1.0,3.0,3.0,
471.0,799.0,589,,,OTHER,True,False,True,False,6.0,fixed_adaptive,high,True,False,0.0,0.3333333333333333,53.0,0.0,59.0,2.0,3.0,3.0,
472.0,800.0,589,,,OTHER,True,True,True,False,6.5,aux_high,high,True,False,0.0,0.3333333333333333,32.0,0.0,80.0,2.0,3.0,3.0,
473.0,801.0,591,,,OTHER,True,True,True,False,4.2,aux_low,high,True,True,0.0,0.5,235.0,35.0,127.0,22.0,2.0,2.0,
474.0,802.0,591,,,OTHER,True,False,True,False,4.7,fixed_adaptive,high,True,True,1.0,0.5,82.0,13.0,280.0,47.0,2.0,2.0,
,803.0,591,,,OTHER,True,True,True,False,5.2,aux_high,high,False,False,0.0,,14.0,1.0,348.0,55.0,2.0,2.0,
,804.0,592,,,OTHER,True,True,True,False,4.5,aux_low,high,False,False,0.0,,123.0,23.0,0.0,0.0,2.0,2.0,
475.0,805.0,592,,,OTHER,True,False,True,False,5.0,fixed_adaptive,high,True,False,0.0,0.5,123.0,23.0,25.0,5.0,2.0,2.0,
476.0,806.0,592,,,OTHER,True,True,True,False,5.5,aux_high,high,True,False,0.0,0.5,105.0,20.0,47.0,8.0,2.0,2.0,
,807.0,593,,,OTHER,True,True,True,False,4.5,aux_low,high,False,False,0.0,,434.0,59.0,0.0,0.0,2.0,2.0,
477.0,808.0,593,,,OTHER,True,False,True,False,5.0,fixed_adaptive,high,True,True,1.0,0.5,393.0,54.0,396.0,63.0,2.0,2.0,
478.0,809.0,593,,,OTHER,True,True,True,False,5.5,aux_high,high,True,True,0.0,0.5,146.0,14.0,643.0,101.0,2.0,2.0,
479.0,810.0,595,,,OTHER,True,True,True,False,7.5,aux_low,high,True,True,0.0,0.3333333333333333,156.0,13.0,134.0,11.0,3.0,3.0,
480.0,811.0,595,,,OTHER,True,False,True,False,8.0,fixed_adaptive,high,True,True,1.0,0.3333333333333333,97.0,10.0,193.0,14.0,3.0,3.0,
